,EffectiveDate,WorkDate,QuoteQueryId,QuoteDriverId1,QuoteDriverId2,PolicyInceptionDate,ProposerYearsAtHomeAddress,AddressLine4,NCDClaimedYearsEarned,NCDDrivingExperienceYears,VehicleCode,VehicleValue,VehicleAnnualMileage,VehicleDateManufactured,VehicleImported,VehicleEngineCapacity,VehicleFuelType,VehicleSeats,VehicleDoors,VehicleOvernightLocation,VehicleBodyType,CarsInHouseHold,EmploymentStatus,LicenceType,LicenceCountry,ClaimsIndicator,VoluntaryExcess,Driver1RelationshipToProposer,Driver1Age,Driver1VehicleDrivingFrequency,Driver2RelationshipToProposer,Driver2Age,Driver2LicenceType,Driver2LicenceCountry,Driver2LicenceDate,Driver2EmploymentStatus,Driver2VehicleDrivingFrequency,Driver2ClaimsIndicator,Insurer_1GrossPremCompStepAnnual,Insurer_1NetPremCompStepAnnual,Insurer_1FeePremCompStepAnnual,Insurer_1CommissionCompStepAnnual,Insurer_1DiscountCompStep,Insurer_1IncomeIfSold,Insurer_1CustomerPrice,Insurer_2GrossPremCompStepAnnual,Insurer_2NetPremCompStepAnnual,Insurer_2FeePremCompStepAnnual,Insurer_2CommissionCompStepAnnual,Insurer_2DiscountCompStep,Insurer_2IncomeIfSold,Insurer_2CustomerPrice,Insurer_3GrossPremCompStepAnnual,Insurer_3NetPremCompStepAnnual,Insurer_3FeePremCompStepAnnual,Insurer_3CommissionCompStepAnnual,Insurer_3DiscountCompStep,Insurer_3IncomeIfSold,Insurer_3CustomerPrice,Insurer_4GrossPremCompStepAnnual,Insurer_4NetPremCompStepAnnual,Insurer_4FeePremCompStepAnnual,Insurer_4CommissionCompStepAnnual,Insurer_4DiscountCompStep,Insurer_4IncomeIfSold,Insurer_4CustomerPrice,SaleFlag,IsDirectDebit,SaleCoverType,HomeOwner,PricingModel,MarketPricePrediction
1010,11/30/23,11/11/23,56337702,72248457,72248458,11/25/23 0:00,0,Dublin,2,0,28811425,"€19,000.00",5000,1/1/15 0:00,0,2493,P,5,4,Kept On Public Road,9,,Employed,Full Irish,IE,0,0,Proposer,37,Infrequent (Casual),,36,Full Irish,IE,11/11/11 0:00,Employed,Frequent,0,953.79,817.53,35,90.84,-47.69,78.15,941.1,,,,,,,,1531.94,1316.1,80,146.23,-76.6,149.63,1535.34,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€686.55
1011,11/30/23,11/12/23,56384680,72313019,,11/15/23 0:00,0,Dublin,1,0,95051870,"€8,000.00",8000,1/1/11 0:00,0,1995,D,5,4,Kept On Private Property,9,,Employed,Full Irish,IE,0,0,Proposer,18,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,576.92"
1012,11/30/23,11/12/23,56382947,72310685,,11/16/23 0:00,0,Meath,2,0,95040701,"€1,500.00",6000,1/1/07 0:00,0,1398,P,5,3,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,22,Main,,,,,,,,,,,,,,,,1214.97,1033.3,0,102.19,79.56,181.75,1294.53,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,227.92"
1013,11/30/23,11/11/23,56353960,72271724,72271725,11/25/23 0:00,0,Limerick,0,0,95053872,"€9,950.00",10000,1/1/13 0:00,0,999,P,5,5,Parked On Drive,5,,Employed,Provisional Irish,IE,0,0,Proposer,18,Main,Relative,48,Full Irish,IE,11/11/03 0:00,Employed,Frequent,0,7993.93,6851.94,0,761.33,359.97,1121.3,8353.9,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Challenger,"€2,116.11"
1014,11/30/23,11/12/23,56371814,72295112,72295113,11/12/23 0:00,0,Cork,3,0,50077968,"€12,000.00",15000,1/1/18 0:00,0,998,,5,,Kept On Private Property,5,,Employed,Provisional Irish,IE,0,0,Proposer,36,Main,,43,Full Irish,IE,11/4/19 0:00,Employed,Frequent,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Other,€746.12
1015,11/30/23,11/11/23,56356244,72274709,,11/11/23 0:00,0,Louth,4,0,7055803,"€3,500.00",1000,1/1/06 0:00,0,1995,D,5,4,Parked On Drive,9,,Self Employed,Full Irish,IE,0,0,Proposer,26,Main,,,,,,,,,,,,,,,,3485.55,2964.34,0,293.18,145.28,438.46,3630.83,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,€766.59
1016,11/30/23,11/11/23,56341376,72253768,,11/11/23 0:00,0,Mayo,1,0,53629495,"€30,000.00",16000,1/1/19 0:00,0,1968,,5,,Kept On Private Property,4,,Employed,Full Irish,IE,1,0,Proposer,25,Main,,,,,,,,,1403.94,1203.38,0,133.71,168.47,302.18,1572.41,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Challenger,€825.81
1017,11/30/23,11/12/23,56363523,72284357,,12/10/23 0:00,0,Westmeath,9,0,95010626,"€35,000.00",10000,1/1/15 0:00,0,2982,D,5,5,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,58,Infrequent (Casual),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€557.11
1018,11/30/23,11/12/23,56364965,72286179,72286180,11/13/23 0:00,0,Cork,0,0,95500123,"€3,000.00",10000,1/1/08 0:00,0,998,P,5,5,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,49,Frequent,,46,Full Irish,IE,11/12/03 0:00,Self Employed,Frequent,0,1061.08,909.49,50,101.06,0,151.06,1111.08,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€893.06
1019,11/30/23,11/11/23,56346677,72261729,72261730,12/10/23 0:00,0,Dublin,5,0,53539002,"€1,000.00",1000,1/1/07 0:00,0,1198,P,5,5,Parked On Drive,5,,Employed,Full Irish,IE,0,0,Proposer,39,Main,Partner,40,Full Irish,IE,11/11/06 0:00,Employed,Frequent,0,421.14,360.98,10,40.11,29.48,79.59,460.62,775.04,659.15,35,65.19,54.25,154.44,864.29,507.38,435.9,35,48.43,35.52,118.95,577.9,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€369.81
1020,11/30/23,11/12/23,56369303,72291997,,11/13/23 0:00,0,Laois,0,1,41557202,"€3,000.00",7000,1/1/11 0:00,0,1461,D,5,5,Kept On Private Property,5,,Employed,Full EU,RO,0,0,Proposer,43,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,346.11"
1021,11/30/23,11/12/23,56382457,72310014,,11/22/23 0:00,0,Cork,0,0,50052904,"€4,000.00",20000,1/1/08 0:00,0,1364,D,5,5,Kept On Private Property,5,,Employed,Learner Permit,IE,0,0,Proposer,38,Main,,,,,,,,,3711.03,3180.88,0,353.43,156.46,509.89,3867.49,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Champion,"€1,211.94"
1022,11/30/23,11/12/23,56375571,72300516,72300517,12/12/23 0:00,0,Dublin,9,0,95052243,"€11,000.00",15000,1/1/15 0:00,0,1685,D,5,5,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,64,Infrequent (Casual),,61,Full Irish,IE,11/12/03 0:00,Retired,Frequent,0,346.5,297,10,33,0,43,356.5,691.33,587.95,35,58.15,0,93.15,726.33,606.2,520.79,35,57.87,0,92.87,641.2,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€340.53
1023,11/30/23,11/11/23,56335843,72245807,,11/17/23 0:00,0,Waterford,0,5,17525802,"€1,200.00",7000,1/1/07 0:00,0,1596,P,5,5,Kept On Private Property,4,,Employed,Full Irish,IE,0,0,Proposer,39,Main,,,,,,,,,1622.9,1391.06,0,154.56,194.75,349.31,1817.65,952.65,810.2,0,80.13,114.32,194.45,1066.97,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Challenger,€990.32
1024,11/30/23,11/11/23,56351565,72268442,,11/28/23 0:00,0,Dublin,1,0,7131623,"€30,000.00",7000,1/1/17 0:00,0,2998,,5,,Parked On Drive,5,,Employed,Full Irish,IE,0,0,Proposer,24,Main,,,,,,,,,,,,,,,,,,,,,,,5657.76,4860.62,0,540.07,59.12,599.19,5716.88,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,€999.14
1025,11/30/23,11/12/23,56363486,72284289,72284290,11/13/23 0:00,0,Roscommon,9,0,95050099,"€12,000.00",15000,1/1/13 0:00,0,1968,D,5,4,Parked On Drive,9,,Employed,Full Irish,IE,0,0,Proposer,51,Infrequent (Casual),,50,Full Irish,IE,11/12/03 0:00,Employed,Frequent,0,1386.38,1188.32,50,132.04,0,182.04,1436.38,1940.8,1650.59,80,163.24,0,243.24,2020.8,1708.09,1467.43,80,163.05,0,243.05,1788.09,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€550.47
1026,11/30/23,11/12/23,56376179,72301378,,11/13/23 0:00,0,Tipperary,0,0,95056618,"€15,000.00",5000,1/1/17 0:00,0,1598,D,5,5,Kept On Private Property,4,,Employed,Learner Permit,IE,0,0,Proposer,33,Main,,,,,,,,,1716.66,1471.42,0,163.49,109.87,273.36,1826.53,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,142.85"
1027,11/30/23,11/11/23,56350372,72266837,,11/11/23 0:00,0,Dublin,0,3,95060591,"€27,000.00",8000,1/1/19 0:00,0,1598,,5,,Parked On Drive,5,,Employed,Full Irish,IE,0,0,Proposer,30,Main,,,,,,,,,1871.5,1604.14,0,178.24,-34.3,143.94,1837.2,2602.27,2213.15,0,218.88,-47.7,171.18,2554.57,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,047.83"
1028,11/30/23,11/11/23,56336449,72246695,72246696,11/12/23 0:00,0,Clare,5,0,4137280,"€68,000.00",10000,1/1/23 0:00,0,1968,,5,,Kept On Private Property,9,,Employed,Full Irish,IE,0,0,Proposer,28,Main,Partner,21,Full Irish,IE,11/11/23 0:00,Employed,Frequent,0,,,,,,,,,,,,,,,989.32,849.93,0,94.44,79.99,174.43,1069.31,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,€630.81
1030,11/30/23,11/11/23,56349027,72264884,72264885,11/15/23 0:00,0,Galway,0,0,4089202,"€6,000.00",10000,1/1/10 0:00,0,1598,D,5,5,Kept On Private Property,5,,Employed,Learner Permit,IE,0,0,Proposer,19,Infrequent (Casual),Relative,37,Full Irish,IE,11/11/09 0:00,Household Duties,Frequent,0,4700.5,4029,0,447.67,286.17,733.84,4986.67,3084.48,2623.26,0,259.44,187.78,447.22,3272.26,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,970.11"
1031,11/30/23,11/11/23,56335704,72245574,,12/1/23 0:00,0,Dublin,0,0,95040216,"€3,850.00",3000,1/1/08 0:00,0,1229,P,5,3,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,29,Main,,,,,,,,,,,,,,,,2383.24,2026.87,0,200.46,128.91,329.37,2512.15,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,324.71"
1032,11/30/23,11/12/23,56367971,72290215,,11/12/23 0:00,0,Kilkenny,3,0,41684627,"€20,000.00",5000,1/1/14 0:00,0,2298,D,5,5,Parked On Drive,4,,Employed,Full Irish,IE,0,0,Proposer,22,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,446.95"
1034,11/30/23,11/11/23,56349007,72264857,,11/13/23 0:00,0,Cork,1,0,95040173,"€2,400.00",10000,1/1/08 0:00,0,1364,P,5,3,Parked On Drive,5,,Unemployed,Provisional Irish,IE,0,0,Proposer,23,Main,,,,,,,,,,,,,,,,1467.92,1248.42,0,123.47,93.95,217.42,1561.87,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,054.67"
1035,11/30/23,11/11/23,56360436,72280082,,11/14/23 0:00,0,Dublin,9,0,21058033,"€7,000.00",6000,1/1/12 0:00,0,1339,,5,,Kept On Private Property,5,,Retired,Full Irish,IE,0,0,Proposer,76,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€409.00
1036,11/30/23,11/12/23,56375371,72300250,,11/12/23 0:00,0,Clare,4,0,7109901,"€11,000.00",5000,1/1/14 0:00,0,1995,D,5,5,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,47,Frequent,,,,,,,,,,,,,,,,1076.68,915.68,50,90.56,-53.84,86.72,1072.84,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€611.16
1038,11/30/23,11/11/23,56348656,72264405,,11/16/23 0:00,0,Cork,5,0,7131305,"€23,500.00",9000,1/1/16 0:00,0,1998,P,5,4,Kept On Private Property,9,,Employed,Full Irish,IE,0,0,Proposer,26,Main,,,,,,,,,1179.02,1010.59,0,112.29,136.03,248.32,1315.05,940.75,800.08,0,79.13,108.54,187.67,1049.29,1336.56,1148.25,0,127.58,154.2,281.78,1490.76,,,,,,,,No Sale,0,"Third party, fire, theft",N,Challenger,€585.40
1039,11/30/23,11/12/23,56364617,72285774,72285775,11/20/23 0:00,0,Dublin,0,0,95051199,"€13,000.00",5000,1/1/14 0:00,0,1197,P,5,5,Parked On Drive,5,,Employed,Provisional Irish,IE,0,0,Proposer,18,Main,Relative,48,Full Irish,IE,11/11/03 0:00,Employed,Frequent,0,5757.72,4935.19,0,548.35,311.75,860.1,6069.47,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Challenger,"€1,890.07"
1040,11/30/23,11/11/23,56348475,72264187,72264188,11/22/23 0:00,0,Tipperary,2,0,4077202,"€4,000.00",9000,1/1/09 0:00,0,1896,D,5,5,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,21,,Relative,50,Full Irish,IE,11/11/03 0:00,Employed,Frequent,0,1913.93,1640.51,80,182.28,0,262.28,1993.93,1286.57,1094.19,50,108.22,0,158.22,1336.57,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Other,"€1,240.79"
1041,11/30/23,11/12/23,56379104,72305466,,12/12/23 0:00,0,Kildare,2,0,53628097,"€20,000.00",6000,1/1/15 0:00,0,1984,P,5,3,Parked On Drive,5,,Employed,Full Irish,IE,0,0,Proposer,21,Main,,,,,,,,,1955.09,1675.79,0,186.2,234.61,420.81,2189.7,1682.63,1431.02,0,141.53,201.92,343.45,1884.55,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Challenger,"€1,354.46"
1042,11/30/23,11/11/23,56351985,72269004,,12/4/23 0:00,0,Carlow,9,0,95010912,"€3,000.00",8000,1/1/07 0:00,0,1390,P,5,5,Kept On Public Road,5,,Employed,Full Irish,IE,0,0,Proposer,41,Main,,,,,,,,,561.67,481.43,0,53.49,-30.89,22.6,530.78,758.85,645.38,0,63.83,-41.73,22.1,717.12,640.79,550.5,0,61.17,-35.24,25.93,605.55,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,€397.86
1044,11/30/23,11/12/23,56378658,72304889,72304890,12/12/23 0:00,0,Carlow,3,0,53618501,"€6,000.00",4000,1/1/12 0:00,0,1390,P,5,3,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,27,Main,Relative,58,Full Irish,IE,11/12/03 0:00,Employed,Frequent,0,567.83,486.71,35,54.08,-5.68,83.4,597.15,1145.46,974.17,50,96.35,0,146.35,1195.46,644.32,553.54,35,61.5,0,96.5,679.32,,,,,,,,No Sale,0,"Third party, fire, theft",N,Other,€448.83
1045,11/30/23,11/12/23,56365943,72287555,72287556,11/26/23 0:00,0,Galway,5,0,35690420,"€12,000.00",10000,1/1/14 0:00,0,1461,D,5,5,Parked On Drive,5,,Employed,Full Irish,IE,1,0,Proposer,35,Frequent,,36,Full Irish,IE,11/12/15 0:00,Employed,Frequent,0,,,,,,,,642.02,546.02,0,54,10.81,64.81,652.83,610.08,524.12,0,58.24,10.28,68.52,620.36,,,,,,,,No Sale,0,"Third party, fire, theft",N,High,€476.42
1046,11/30/23,11/11/23,56344116,72257969,72257970,12/4/23 0:00,0,Galway,9,0,95010864,"€15,000.00",7000,1/1/16 0:00,0,1995,D,5,5,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,37,Main,,41,Full Irish,IE,11/11/03 0:00,Employed,Frequent,0,431.51,369.86,10,41.1,30.21,81.31,471.72,735.58,625.59,35,61.87,51.49,148.36,822.07,619.98,532.63,35,59.18,43.4,137.58,698.38,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€396.05
1047,11/30/23,11/12/23,56374712,72299307,,11/14/23 0:00,0,Meath,0,1,53593402,"€6,000.00",3000,1/1/10 0:00,0,1968,D,5,3,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,19,Main,,,,,,,,,,,,,,,,2577.38,2191.99,0,216.79,164.95,381.74,2742.33,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€2,231.64"
1049,11/30/23,11/11/23,56349015,72264865,,11/13/23 0:00,0,Donegal,9,0,95059446,"€7,500.00",8000,1/1/18 0:00,0,1499,,5,,Kept On Private Property,5,,Retired,Full Irish,IE,0,0,Proposer,70,Main,,,,,,,,,705.23,604.49,35,67.16,0,102.16,740.23,686.14,583.54,35,57.71,0,92.71,721.14,,,,,,,,,,,,,,,Insurer_23,0,Comprehensive,Y,Other,€502.67
1050,11/30/23,11/11/23,56348249,72263855,72263856,11/18/23 0:00,0,Dublin,2,0,53627923,"€12,000.00",6000,1/1/13 0:00,0,1395,P,5,5,Garaged,5,,Employed,Full EU,PT,0,0,Proposer,28,Main,Partner,25,Full EU,PT,11/11/16 0:00,Employed,Frequent,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Low,€728.15
1051,11/30/23,11/12/23,56368924,72291527,,11/29/23 0:00,0,Dublin,9,0,95057185,"€9,500.00",10000,1/1/14 0:00,0,1686,D,5,5,Parked On Drive,5,,Employed,Full Irish,IE,0,0,Proposer,33,Main,,,,,,,,,494.07,423.49,0,47.05,13.01,60.06,507.08,881,749.26,0,74.1,23.21,97.31,904.21,969.66,833.04,0,92.56,25.55,118.11,995.21,,,,,,,,No Sale,0,"Third party, fire, theft",N,High,€477.36
1052,11/30/23,11/12/23,56383756,72311781,,11/15/23 0:00,0,Louth,0,1,21017302,"€1,500.00",5000,1/1/04 0:00,0,1339,P,5,5,Garaged,5,,Household Duties,Full Irish,IE,0,0,Proposer,38,Main,,,,,,,,,5330.79,4569.25,0,507.69,306.89,814.58,5637.68,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Challenger,"€1,316.14"
1053,11/30/23,11/11/23,56335723,72245617,72245618,12/8/23 0:00,0,Donegal,3,0,95051635,"€9,000.00",11000,1/1/10 0:00,0,1582,D,5,5,Parked On Drive,5,,Employed,Full Irish,IE,0,0,Proposer,27,Main,Relative,64,Full Irish,IE,11/11/03 0:00,Unemployed,Frequent,0,1015.09,870.07,0,96.68,89.74,186.42,1104.83,1891.1,1608.32,0,159.06,167.17,326.23,2058.27,1159.01,995.71,0,110.64,102.46,213.1,1261.47,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,€649.24
1055,11/30/23,11/11/23,56343854,72257630,72257631,11/11/23 0:00,0,Dublin,9,0,95051199,"€12,900.00",6000,1/1/13 0:00,0,1197,P,5,5,Parked On Drive,5,,Employed,Full Irish,IE,0,0,Proposer,40,Main,,39,Full Irish,IE,11/2/08 0:00,Employed,Frequent,0,346.5,297,10,33,-12.33,30.67,344.17,,,,,,,,,,,,,,,,,,,,,,Insurer_1,0,Comprehensive,Y,Other,€330.73
1056,11/30/23,11/11/23,56345476,72259946,,11/16/23 0:00,0,Meath,9,0,95050999,"€3,000.00",10000,1/1/10 0:00,0,1560,D,5,4,Kept On Private Property,9,,Employed,Full Irish,IE,0,0,Proposer,40,Main,,,,,,,,,467.07,400.35,0,44.48,-10.36,34.12,456.71,1229.33,1045.51,0,103.4,-27.25,76.15,1202.08,648.63,557.24,0,61.92,-14.38,47.54,634.25,,,,,,,,Insurer_1,0,Comprehensive,N,Champion,€427.20
1057,11/30/23,11/12/23,56375776,72300794,72300795,12/12/23 0:00,0,Galway,0,2,95053558,"€6,000.00",5000,1/1/15 0:00,0,2191,D,5,4,Kept On Private Property,9,,Employed,Full Irish,IE,0,0,Proposer,19,Main,Relative,49,Full Irish,IE,11/12/03 0:00,Employed,Frequent,0,2796.47,2396.97,0,266.33,335.58,601.91,3132.05,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Challenger,"€1,887.76"
1058,11/30/23,11/12/23,56373414,72297451,,12/10/23 0:00,0,Sligo,3,0,95053718,"€4,000.00",5000,1/1/13 0:00,0,1242,P,5,3,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,21,Main,,,,,,,,,1495.32,1281.7,0,142.41,141.44,283.85,1636.76,886.49,753.93,0,74.57,83.85,158.42,970.34,834.26,716.71,0,79.64,78.91,158.55,913.17,,,,,,,,No Sale,0,"Third party, fire, theft",N,Challenger,"€1,272.04"
1059,11/30/23,11/12/23,56375869,72300928,,11/13/23 0:00,0,Limerick,7,0,18503971,"€4,000.00",10000,1/1/09 0:00,0,1596,,5,,Parked On Drive,5,,Employed,Full Irish,IE,0,0,Proposer,33,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Challenger,€609.09
1060,11/30/23,11/12/23,56368548,72291037,72291038,11/14/23 0:00,0,Wicklow,0,0,52078102,"€2,000.00",7000,1/1/08 0:00,0,1248,D,5,5,Parked On Drive,5,,Employed,Provisional Irish,IE,0,0,Proposer,19,Infrequent (Casual),Partner,22,Full Irish,IE,11/12/22 0:00,Employed,Frequent,0,5236.42,4488.36,0,498.71,335.13,833.84,5571.55,2174.19,1849.08,0,182.88,139.15,322.03,2313.34,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,895.29"
1061,11/30/23,11/12/23,56366238,72287942,72287943,11/17/23 0:00,0,Kildare,9,0,95062792,"€36,000.00",10000,1/1/23 0:00,0,1798,,5,,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,49,Main,Tenant,18,Full Irish,IE,11/12/22 0:00,Employed,Frequent,0,976.11,836.67,35,92.96,0,127.96,1011.11,1975.85,1680.4,80,166.19,0,246.19,2055.85,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€547.19
1062,11/30/23,11/11/23,56346833,72261918,,11/11/23 0:00,0,Meath,1,0,7055501,"€3,000.00",15000,1/1/08 0:00,0,1995,D,5,4,Kept On Private Property,9,,Self Employed,Full Irish,IE,0,0,Proposer,32,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,€777.63
1063,11/30/23,11/11/23,56358533,72277762,,11/12/23 0:00,0,Kildare,0,0,41549404,"€2,000.00",3000,1/1/07 0:00,0,1149,P,5,5,Kept On Private Property,5,,Employed,Learner Permit,IE,0,0,Proposer,32,Main,,,,,,,,,1134.06,972.05,50,108.01,0,158.01,1184.06,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Other,"€1,005.00"
1064,11/30/23,11/11/23,56352598,72269867,72269868,11/19/23 0:00,0,Cork,1,0,95053527,"€5,000.00",4000,1/1/13 0:00,0,1242,P,5,3,Parked On Drive,5,,Employed,Full Irish,IE,0,0,Proposer,21,Main,Relative,52,Full Irish,IE,11/11/03 0:00,Employed,Frequent,0,,,,,,,,3145.29,2674.97,0,264.56,46.11,310.67,3191.4,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,422.52"
1066,11/30/23,11/11/23,56343475,72257007,72257008,11/11/23 0:00,0,Clare,1,0,31510801,"€6,000.00",2000,1/1/11 0:00,0,1323,P,5,5,Parked On Drive,4,,Household Duties,Full Irish,IE,0,0,Proposer,42,Main,Relative,63,Full Irish,IE,10/18/03 0:00,Self Employed,Frequent,0,990.9,849.34,0,94.37,118.91,213.28,1109.81,1494.61,1271.12,0,125.71,179.35,305.06,1673.96,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Challenger,€554.76
1067,11/30/23,11/11/23,56337235,72247799,,12/9/23 0:00,0,Meath,9,0,28811416,"€15,000.00",12000,1/1/14 0:00,0,2494,P,5,4,Parked On Drive,9,,Retired,Full Irish,IE,0,0,Proposer,54,Main,,,,,,,,,614.58,526.78,0,58.53,2.69,61.22,617.27,1150.24,978.24,0,96.75,5.04,101.79,1155.28,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Champion,€435.38
1068,11/30/23,11/12/23,56377971,72303942,,11/20/23 0:00,0,Meath,0,1,32132025,"€17,000.00",5000,1/1/16 0:00,0,2143,D,5,5,Parked On Drive,5,,Employed,Provisional Irish,IE,0,0,Proposer,48,Main,,,,,,,,,2918.28,2501.38,0,277.93,316.62,594.55,3234.9,2645.5,2249.91,0,222.52,287.03,509.55,2932.53,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Challenger,"€1,221.75"
1069,11/30/23,11/11/23,56336114,72246228,,12/11/23 0:00,0,Dublin,2,0,95040696,"€5,000.00",1000,1/1/10 0:00,0,1364,D,5,5,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,27,Main,,,,,,,,,1307.25,1120.5,50,124.5,0,174.5,1357.25,1374.08,1168.61,50,115.58,0,165.58,1424.08,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Other,€701.87
1070,11/30/23,11/11/23,56335316,72244987,72244988,11/13/23 0:00,0,Meath,0,1,53597902,"€4,000.00",7000,1/1/10 0:00,0,1198,P,5,3,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,21,Main,Relative,57,Full Irish,IE,11/10/03 0:00,Employed,Frequent,0,,,,,,,,2066.06,1757.13,0,173.78,58.92,232.7,2124.98,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,600.89"
1072,11/30/23,11/12/23,56369847,72292716,,11/13/23 0:00,0,Dublin,0,5,95051794,"€9,250.00",2000,1/1/12 0:00,0,1390,P,5,3,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,23,Main,,,,,,,,,1135.63,973.39,50,108.16,79.5,237.66,1265.13,1057.68,899.53,50,88.96,74.04,213,1181.72,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Other,"€1,251.67"
1073,11/30/23,11/12/23,56376544,72301982,72301983,11/13/23 0:00,0,Clare,3,0,95052573,"€10,000.00",15000,1/1/13 0:00,0,1560,D,5,4,Kept On Private Property,9,,Employed,Full Irish,IE,0,0,Proposer,40,Infrequent (Casual),,47,Full Irish,IE,11/12/18 0:00,Employed,Frequent,0,837.26,717.65,35,79.74,-58.61,56.13,813.65,1218.87,1036.61,50,102.52,-85.33,67.19,1183.54,524.52,450.62,35,50.07,-36.72,48.35,522.8,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€449.65
